userID,artistID,tagID,day,month,year
361,1836,618,1,3,2009
361,1836,633,1,2,2009
361,1836,817,1,2,2009
361,1836,819,1,2,2009
361,1836,1080,1,2,2009
361,1836,1704,1,2,2009
361,1836,3108,1,2,2009
361,1836,3111,1,3,2009
361,1836,3115,1,12,2008
361,1855,102,1,1,2009
361,1855,237,1,1,2009
361,1855,682,1,1,2009
361,1855,1080,1,1,2009
361,1855,3109,1,1,2009
361,1855,3110,1,1,2009
361,1855,3111,1,1,2009
361,1855,3112,1,1,2009
361,1855,3116,1,1,2009
361,1855,3117,1,1,2009
361,1855,3121,1,1,2009
361,1869,72,1,12,2009
361,1869,209,1,12,2009
361,1869,215,1,12,2009
361,1869,305,1,12,2009
361,1928,48,1,1,2009
361,1928,166,1,2,2009
361,1928,230,1,1,2009
361,1928,474,1,1,2009
361,1928,633,1,2,2009
361,1928,682,1,1,2009
361,1928,694,1,1,2009
361,1928,817,1,1,2009
361,1928,1080,1,1,2009
361,1928,1704,1,1,2009
361,1928,3108,1,1,2009
361,1928,3109,1,1,2009
361,1928,3110,1,1,2009
361,1928,3111,1,1,2009
361,1928,3112,1,1,2009
361,1928,3113,1,1,2009
361,1928,3114,1,1,2009
361,1928,3115,1,1,2009
361,1928,3116,1,1,2009
361,1928,3117,1,1,2009
361,1928,3118,1,1,2009
361,1928,3119,1,1,2009
361,1928,3120,1,1,2009
361,1929,230,1,12,2008
361,1929,519,1,12,2008
361,1929,694,1,12,2008
361,1929,699,1,1,2009
361,1930,23,1,3,2009
361,1930,129,1,3,2009
361,1930,166,1,2,2009
361,1930,633,1,2,2009
361,1930,634,1,3,2009
361,1930,694,1,2,2009
361,1930,699,1,2,2009
361,1930,3107,1,3,2009
361,1930,3108,1,2,2009
361,1930,3119,1,2,2009
361,1934,17,1,12,2008
361,1934,38,1,12,2008
361,1978,23,1,4,2009
361,1978,72,1,4,2009
361,1978,80,1,2,2009
361,1978,682,1,1,2009
361,1978,699,1,12,2008
361,1978,819,1,2,2009
361,1978,1080,1,1,2009
361,1978,3107,1,4,2009
361,1978,3108,1,2,2009
361,1978,3109,1,2,2009
361,1978,3110,1,2,2009
361,1978,3111,1,2,2009
361,1978,3112,1,2,2009
361,1978,3113,1,12,2008
361,1978,3116,1,12,2008
361,1978,3117,1,12,2008
361,1978,3121,1,12,2008
361,1980,340,1,8,2008
361,2076,17,1,2,2009
361,2076,38,1,2,2009
361,2076,682,1,1,2009
361,2076,3109,1,1,2009
361,2076,3110,1,1,2009
361,2076,3117,1,1,2009
361,2076,3121,1,1,2009
361,2087,17,1,2,2009
361,2125,120,1,2,2009
361,2125,194,1,2,2009
361,2168,129,1,3,2009
361,2168,166,1,3,2009
361,2168,237,1,3,2009
361,2168,618,1,3,2009
361,2168,817,1,3,2009
361,2213,38,1,1,2009
361,2213,129,1,12,2009
361,2213,215,1,12,2009
361,2213,237,1,2,2009
361,2213,345,1,1,2009
361,2213,519,1,2,2009
361,2213,618,1,12,2008
361,2213,633,1,12,2009
361,2213,682,1,12,2008
361,2213,1080,1,1,2009
361,2213,3107,1,12,2009
361,2213,3109,1,1,2009
361,2213,3110,1,1,2009
361,2213,3111,1,1,2009
361,2213,3112,1,1,2009
361,2213,3113,1,12,2008
361,2213,3114,1,1,2009
361,2213,3115,1,1,2009
361,2213,3116,1,12,2008
361,2213,3117,1,12,2008
361,2213,3118,1,1,2009
361,2213,3121,1,12,2008
361,2219,101,1,8,2010
361,2219,209,1,8,2010
361,2219,215,1,8,2010
361,2219,303,1,8,2010
361,2240,101,1,3,2009
361,2240,102,1,3,2009
361,2240,303,1,3,2009
361,2240,345,1,3,2009
361,2240,634,1,3,2009
361,2270,48,1,11,2008
361,2339,72,1,7,2009
361,2339,133,1,7,2009
361,2339,230,1,7,2009
361,2339,345,1,7,2009
361,2339,634,1,7,2009
361,2397,604,1,1,2009
361,2397,3116,1,1,2009
361,2512,17,1,1,2009
361,2512,23,1,7,2009
361,2512,48,1,1,2009
361,2512,129,1,7,2009
361,2512,133,1,5,2010
361,2512,230,1,1,2009
361,2512,237,1,1,2009
361,2512,519,1,1,2009
361,2512,634,1,7,2009
361,2512,682,1,7,2009
361,2512,699,1,2,2009
361,2512,3106,1,7,2009
361,2512,3115,1,1,2009
361,2615,72,1,3,2009
361,2615,80,1,3,2009
361,2615,230,1,3,2009
361,2615,305,1,3,2009
361,2615,474,1,3,2009
361,2615,519,1,12,2008
361,2615,699,1,3,2009
361,2625,345,1,3,2009
361,2625,819,1,3,2009
361,2774,48,1,12,2008
361,2797,3106,1,3,2010
361,2849,230,1,12,2008
361,2893,48,1,12,2008
361,2893,101,1,10,2009
361,2893,102,1,10,2009
361,2893,215,1,10,2009
361,2893,303,1,10,2009
361,2893,305,1,10,2009
361,2893,634,1,10,2009
361,2893,682,1,12,2008
361,2893,694,1,12,2008
361,2893,819,1,10,2009
361,2893,3113,1,12,2008
361,2895,102,1,12,2008
361,2895,474,1,1,2009
361,2895,3109,1,1,2009
361,2895,3110,1,1,2009
361,2907,101,1,2,2009
361,2907,102,1,12,2008
361,2907,209,1,10,2009
361,2907,215,1,6,2009
361,2907,303,1,2,2009
361,2907,305,1,10,2009
361,2907,345,1,10,2009
361,2907,633,1,10,2009
361,2907,634,1,10,2009
361,2907,699,1,6,2009
361,2907,817,1,10,2009
361,2907,819,1,10,2009
361,2907,3108,1,10,2009
361,2907,3109,1,2,2009
361,2907,3110,1,2,2009
361,2907,3121,1,10,2009
361,2910,101,1,10,2009
361,2910,102,1,12,2008
361,2910,215,1,10,2009
361,2910,303,1,10,2009
361,2910,682,1,12,2008
361,2910,1080,1,10,2009
361,2910,3109,1,1,2009
361,2910,3110,1,1,2009
361,2910,3111,1,1,2009
361,2910,3112,1,10,2009
361,2910,3113,1,12,2008
361,2910,3116,1,12,2008
361,2910,3117,1,12,2008
361,2910,3121,1,12,2008
361,3045,48,1,11,2008
361,3098,23,1,5,2010
361,3098,48,1,3,2009
361,3098,80,1,3,2009
361,3098,129,1,5,2010
361,3098,133,1,5,2010
361,3098,209,1,5,2010
361,3098,519,1,5,2010
361,3098,819,1,3,2009
361,3186,340,1,10,2008
361,3290,101,1,9,2009
361,3290,133,1,8,2009
361,3290,209,1,9,2009
361,3290,305,1,8,2009
361,3290,634,1,8,2009
361,3291,101,1,7,2009
361,3291,303,1,2,2009
361,3291,604,1,2,2009
361,3291,3106,1,7,2009
361,3313,17,1,8,2009
361,3313,209,1,8,2009
361,3313,819,1,8,2009
361,3313,3106,1,8,2009
361,3433,72,1,3,2009
361,3433,230,1,3,2009
361,3433,305,1,3,2009
361,3433,519,1,3,2009
361,3440,48,1,11,2008
361,3440,230,1,12,2008
361,3440,519,1,12,2008
361,3462,1704,1,3,2009
361,3464,23,1,3,2009
361,3464,634,1,3,2009
361,3504,17,1,2,2009
361,3504,38,1,2,2009
361,3504,604,1,2,2009
361,3537,133,1,9,2009
361,3537,305,1,9,2009
361,3537,340,1,10,2008
361,3537,819,1,9,2009
361,3537,3106,1,9,2009
361,3619,101,1,3,2009
361,3619,102,1,6,2009
361,3619,215,1,6,2009
361,3619,303,1,6,2009
361,3619,345,1,3,2009
361,3619,634,1,3,2009
361,3657,17,1,3,2009
361,3657,819,1,3,2009
361,3659,101,1,2,2009
361,3659,102,1,3,2009
361,3659,303,1,3,2009
361,3659,345,1,2,2009
361,3659,474,1,3,2009
361,3659,3107,1,3,2009
361,3661,102,1,2,2009
361,3702,345,1,1,2009
361,3702,474,1,1,2009
361,3702,817,1,1,2009
361,3826,17,1,12,2008
361,3826,699,1,12,2008
361,3973,17,1,12,2008
361,4425,23,1,3,2009
361,4425,48,1,1,2009
361,4425,3108,1,1,2009
361,4489,699,1,12,2008
361,4502,166,1,2,2009
361,4502,474,1,2,2009
361,4502,618,1,2,2009
361,4502,694,1,2,2009
361,4502,1704,1,2,2009
361,4502,3115,1,2,2009
361,4502,3118,1,2,2009
361,4502,3119,1,11,2008
361,4502,3120,1,11,2008
361,4521,102,1,1,2009
361,4521,303,1,2,2009
361,4521,474,1,2,2009
361,4635,38,1,11,2008
361,4636,23,1,10,2010
361,4636,38,1,11,2008
361,4636,48,1,11,2008
361,4636,120,1,3,2009
361,4636,129,1,10,2010
361,4636,133,1,10,2010
361,4636,194,1,3,2009
361,4636,345,1,10,2010
361,4636,604,1,3,2009
361,4636,634,1,10,2010
361,4636,3106,1,10,2010
361,4637,1080,1,3,2009
361,4641,166,1,2,2009
361,4641,1704,1,2,2009
361,4641,3108,1,2,2009
361,4641,3111,1,3,2009
361,4660,17,1,12,2008
361,4660,38,1,12,2008
361,4660,237,1,12,2008
361,4660,519,1,8,2010
361,4660,817,1,12,2008
361,4660,3106,1,8,2010
361,4661,3107,1,10,2009
361,4661,3109,1,10,2009
361,4661,3110,1,10,2009
361,4661,3112,1,10,2009
361,4661,3117,1,10,2009
361,4661,3121,1,10,2009
361,4811,23,1,6,2009
361,4811,48,1,1,2009
361,4811,101,1,6,2009
361,4811,129,1,6,2009
361,4811,133,1,9,2009
361,4811,166,1,6,2009
361,4811,209,1,1,2010
361,4811,215,1,6,2009
361,4811,230,1,1,2009
361,4811,237,1,6,2009
361,4811,303,1,1,2010
361,4811,345,1,1,2009
361,4811,474,1,1,2009
361,4811,618,1,6,2009
361,4811,633,1,6,2009
361,4811,634,1,6,2009
361,4811,682,1,9,2009
361,4811,694,1,12,2008
361,4811,819,1,9,2009
361,4811,3107,1,6,2009
361,4811,3108,1,1,2009
361,4811,3112,1,1,2009
361,4811,3114,1,1,2009
361,4811,3115,1,12,2008
361,4811,3117,1,1,2009
361,4811,3118,1,12,2008
361,4811,3120,1,1,2009
361,4973,17,1,1,2009
361,4973,23,1,3,2009
361,4973,38,1,11,2008
361,4973,120,1,3,2009
361,4973,194,1,3,2009
361,4973,237,1,3,2009
361,4973,305,1,3,2009
361,4973,634,1,3,2009
361,4973,3106,1,3,2009
361,4975,120,1,3,2009
361,4975,194,1,3,2009
361,4991,17,1,2,2009
361,4991,38,1,2,2009
361,4999,17,1,2,2009
361,4999,38,1,2,2009
361,4999,237,1,2,2009
361,5112,129,1,7,2009
361,5112,133,1,7,2009
361,5112,209,1,7,2009
361,5112,519,1,3,2009
361,5112,604,1,1,2009
361,5112,1704,1,1,2009
361,5112,3106,1,7,2009
361,5112,3107,1,7,2009
361,5112,3116,1,1,2009
361,5112,3120,1,11,2008
361,5209,80,1,1,2009
361,5460,120,1,2,2009
361,5460,194,1,2,2009
361,5462,80,1,1,2009
361,5462,230,1,1,2009
361,5462,519,1,1,2009
361,5462,3108,1,1,2009
361,5607,120,1,2,2009
361,5607,194,1,2,2009
361,5711,129,1,9,2010
361,5711,133,1,9,2010
361,5711,166,1,3,2009
361,5711,209,1,9,2010
361,5711,345,1,3,2009
361,5711,474,1,3,2009
361,5711,618,1,12,2008
361,5711,633,1,3,2009
361,5711,634,1,9,2010
361,5711,819,1,9,2010
361,5711,1704,1,3,2009
361,5711,3108,1,9,2010
361,5770,345,1,1,2009
361,5770,817,1,1,2009
361,5770,819,1,1,2009
361,6292,17,1,12,2008
361,6292,23,1,3,2009
361,6292,38,1,11,2008
361,6292,72,1,3,2009
361,6292,80,1,3,2009
361,6292,133,1,10,2009
361,6292,209,1,12,2010
361,6292,237,1,1,2009
361,6292,303,1,2,2009
361,6292,305,1,3,2009
361,6292,340,1,8,2008
361,6292,519,1,12,2008
361,6292,604,1,12,2008
361,6292,633,1,10,2010
361,6292,634,1,12,2010
361,6292,682,1,12,2010
361,6292,694,1,12,2008
361,6292,699,1,2,2009
361,6292,817,1,12,2010
361,6292,819,1,10,2010
361,6292,1080,1,3,2011
361,6292,3106,1,3,2009
361,6292,3107,1,3,2011
361,6292,3108,1,10,2010
361,6292,3109,1,3,2009
361,6292,3115,1,12,2008
361,6292,3116,1,7,2009
361,6292,3118,1,11,2008
361,6292,3119,1,11,2008
361,6292,3120,1,11,2008
361,6293,17,1,4,2009
361,6293,38,1,11,2008
361,6293,72,1,4,2009
361,6293,129,1,4,2009
361,6293,209,1,12,2009
361,6293,237,1,2,2009
361,6293,340,1,9,2008
361,6293,604,1,2,2009
361,6293,817,1,4,2009
361,6293,819,1,4,2009
361,6293,3106,1,4,2009
361,6293,3116,1,2,2009
361,6294,23,1,9,2009
361,6294,101,1,7,2009
361,6294,133,1,7,2009
361,6294,166,1,7,2009
361,6294,209,1,7,2009
361,6294,215,1,7,2009
361,6294,230,1,7,2009
361,6294,237,1,9,2009
361,6294,305,1,7,2009
361,6294,474,1,8,2010
361,6294,633,1,7,2009
361,6294,634,1,7,2009
361,6294,694,1,8,2009
361,6294,699,1,12,2008
361,6294,817,1,8,2010
361,6294,819,1,8,2009
361,6294,1080,1,7,2009
361,6294,3106,1,7,2009
361,6294,3107,1,7,2009
361,6294,3108,1,7,2009
361,6294,3109,1,8,2010
361,6294,3110,1,8,2010
361,6294,3111,1,8,2009
361,6294,3112,1,8,2009
361,6294,3113,1,8,2009
361,6294,3114,1,7,2009
361,6294,3115,1,8,2009
361,6294,3117,1,7,2009
361,6295,38,1,11,2008
361,6295,101,1,8,2009
361,6295,102,1,12,2008
361,6295,133,1,8,2009
361,6295,215,1,6,2009
361,6295,474,1,1,2009
361,6295,633,1,8,2009
361,6295,682,1,12,2008
361,6295,694,1,12,2008
361,6295,699,1,1,2009
361,6295,817,1,12,2008
361,6295,1080,1,1,2009
361,6295,3106,1,8,2009
361,6295,3107,1,6,2009
361,6295,3108,1,8,2009
361,6295,3109,1,1,2009
361,6295,3110,1,1,2009
361,6295,3111,1,1,2009
361,6295,3112,1,1,2009
361,6295,3113,1,1,2009
361,6295,3116,1,12,2008
361,6295,3117,1,1,2009
361,6295,3118,1,12,2008
361,6295,3120,1,10,2008
361,6295,3121,1,1,2009
361,6296,102,1,12,2008
361,6296,303,1,2,2009
361,6296,474,1,2,2009
361,6296,633,1,2,2009
361,6296,682,1,12,2008
361,6296,817,1,12,2008
361,6296,819,1,2,2009
361,6296,1080,1,1,2009
361,6296,3108,1,2,2009
361,6296,3109,1,2,2009
361,6296,3110,1,2,2009
361,6296,3111,1,2,2009
361,6296,3112,1,1,2009
361,6296,3113,1,12,2008
361,6296,3115,1,12,2008
361,6296,3116,1,12,2008
361,6296,3117,1,12,2008
361,6296,3121,1,12,2008
361,6297,129,1,7,2010
361,6297,133,1,7,2010
361,6297,166,1,7,2010
361,6297,618,1,12,2008
361,6297,633,1,7,2010
361,6297,699,1,12,2008
361,6297,1704,1,12,2008
361,6297,3108,1,7,2010
361,6297,3111,1,3,2009
361,6298,38,1,12,2008
361,6298,166,1,2,2009
361,6298,215,1,7,2009
361,6298,230,1,12,2008
361,6298,519,1,12,2008
361,6298,633,1,2,2009
361,6298,682,1,12,2008
361,6298,819,1,2,2009
361,6298,1080,1,2,2009
361,6298,3107,1,7,2009
361,6298,3108,1,2,2009
361,6298,3109,1,2,2009
361,6298,3110,1,2,2009
361,6298,3111,1,2,2009
361,6298,3112,1,2,2009
361,6298,3113,1,12,2008
361,6298,3115,1,12,2008
361,6298,3116,1,12,2008
361,6298,3117,1,12,2008
361,6298,3121,1,12,2008
361,6299,23,1,1,2010
361,6299,209,1,1,2010
361,6299,237,1,1,2010
361,6299,682,1,1,2010
361,6299,819,1,3,2009
361,6299,3106,1,4,2009
361,6300,3106,1,4,2010
361,6301,80,1,1,2009
361,6301,230,1,1,2009
361,6301,237,1,1,2009
361,6301,474,1,1,2009
361,6301,519,1,1,2009
361,6301,817,1,1,2009
361,6301,3108,1,1,2009
361,6303,230,1,12,2008
361,6303,237,1,12,2008
361,6303,474,1,1,2009
361,6303,618,1,12,2008
361,6303,817,1,12,2008
361,6303,3108,1,1,2009
361,6303,3109,1,1,2009
361,6303,3110,1,1,2009
361,6303,3111,1,1,2009
361,6303,3112,1,1,2009
361,6303,3113,1,1,2009
361,6303,3114,1,1,2009
361,6303,3116,1,1,2009
361,6303,3117,1,1,2009
361,6303,3118,1,12,2008
361,6303,3119,1,12,2008
361,6304,48,1,12,2008
361,6304,129,1,1,2010
361,6304,133,1,1,2010
361,6304,166,1,2,2009
361,6304,209,1,1,2010
361,6304,230,1,12,2008
361,6304,237,1,12,2008
361,6304,519,1,12,2008
361,6304,618,1,12,2008
361,6304,633,1,2,2009
361,6304,634,1,2,2009
361,6304,682,1,12,2008
361,6304,817,1,12,2008
361,6304,819,1,2,2009
361,6304,1080,1,1,2009
361,6304,1704,1,12,2008
361,6304,3107,1,1,2010
361,6304,3108,1,2,2009
361,6304,3109,1,1,2009
361,6304,3110,1,1,2009
361,6304,3111,1,1,2009
361,6304,3112,1,1,2009
361,6304,3113,1,12,2008
361,6304,3114,1,1,2009
361,6304,3115,1,1,2010
361,6304,3116,1,1,2009
361,6304,3117,1,1,2009
361,6304,3121,1,12,2008
361,6306,101,1,12,2009
361,6306,102,1,12,2008
361,6306,209,1,12,2009
361,6306,215,1,12,2009
361,6306,305,1,7,2010
361,6306,682,1,12,2008
361,6306,699,1,1,2009
361,6306,1080,1,1,2009
361,6306,3107,1,12,2009
361,6306,3109,1,1,2009
361,6306,3110,1,3,2009
361,6306,3111,1,12,2009
361,6306,3112,1,1,2009
361,6306,3113,1,12,2008
361,6306,3116,1,12,2008
361,6306,3117,1,12,2008
361,6306,3120,1,7,2010
361,6306,3121,1,12,2008
361,6307,101,1,12,2009
361,6307,102,1,1,2009
361,6307,209,1,12,2009
361,6307,303,1,12,2009
361,6307,474,1,1,2009
361,6307,519,1,1,2009
361,6307,819,1,12,2009
361,6307,3107,1,12,2009
361,6307,3108,1,1,2009
361,6307,3114,1,1,2009
361,6307,3115,1,12,2009
361,6307,3117,1,12,2009
361,6307,3118,1,12,2009
361,6308,48,1,12,2009
361,6308,133,1,8,2009
361,6308,209,1,12,2009
361,6308,215,1,12,2009
361,6308,230,1,12,2009
361,6308,305,1,12,2009
361,6308,819,1,8,2009
361,6308,1080,1,2,2009
361,6308,1704,1,12,2009
361,6308,3106,1,8,2009
361,6308,3107,1,8,2009
361,6308,3108,1,2,2009
361,6308,3117,1,12,2009
361,6335,340,1,10,2008
361,6541,101,1,8,2009
361,6541,102,1,11,2009
361,6541,209,1,8,2009
361,6541,215,1,11,2009
361,6541,237,1,2,2009
361,6541,474,1,11,2009
361,6543,102,1,12,2008
361,6543,618,1,1,2009
361,6543,682,1,1,2009
361,6543,3109,1,1,2009
361,6543,3110,1,1,2009
361,7234,120,1,3,2009
361,7234,133,1,7,2010
361,7234,194,1,3,2009
361,7234,209,1,7,2010
361,7234,305,1,7,2010
361,7463,699,1,2,2009
361,7646,17,1,3,2009
361,7646,38,1,3,2009
361,7646,80,1,3,2009
361,7646,120,1,3,2009
361,7646,194,1,3,2009
361,7958,38,1,11,2008
361,8044,699,1,12,2008
361,8061,102,1,1,2009
361,8061,1080,1,1,2009
361,8061,3110,1,1,2009
361,8061,3111,1,1,2009
361,8061,3112,1,1,2009
361,8061,3113,1,1,2009
361,8061,3116,1,1,2009
361,8061,3117,1,1,2009
361,8061,3121,1,1,2009
361,8892,38,1,2,2009
361,8892,340,1,2,2009
361,8892,3106,1,4,2009
361,9456,819,1,1,2009
361,9767,101,1,7,2009
361,9767,133,1,7,2009
361,9767,209,1,7,2009
361,9767,215,1,7,2009
361,9767,303,1,7,2009
361,9767,305,1,7,2009
361,9767,474,1,7,2009
361,9767,633,1,7,2009
361,9767,819,1,7,2009
361,9767,3108,1,7,2009
361,10221,166,1,3,2009
361,10221,305,1,6,2009
361,10221,618,1,3,2009
361,10221,634,1,6,2009
361,10432,340,1,10,2008
361,10432,3107,1,7,2009
361,10432,3120,1,10,2008
361,10506,340,1,8,2008
361,10544,17,1,10,2009
361,10544,604,1,10,2009
361,10544,3106,1,10,2009
361,10584,120,1,2,2009
361,10584,194,1,2,2009
361,10584,237,1,2,2009
361,10584,699,1,2,2009
361,10658,340,1,10,2008
361,10793,230,1,3,2009
361,10793,519,1,3,2009
361,10793,1704,1,3,2009
361,10793,3111,1,3,2009
361,10793,3119,1,11,2008
361,10856,38,1,1,2009
361,10856,474,1,1,2009
361,10856,3108,1,1,2009
361,10856,3114,1,1,2009
361,10856,3117,1,1,2009
361,10858,23,1,1,2010
361,10858,133,1,1,2010
361,10858,166,1,1,2010
361,10858,209,1,1,2010
361,10858,305,1,1,2010
361,10858,633,1,1,2010
361,10858,817,1,2,2009
361,10858,819,1,2,2009
361,10858,1080,1,2,2009
361,10858,3106,1,1,2010
361,10858,3107,1,1,2010
361,10858,3108,1,2,2009
361,10858,3112,1,1,2010
361,10858,3113,1,1,2010
361,10858,3114,1,2,2009
361,10858,3117,1,2,2009
361,10858,3118,1,11,2008
361,10858,3119,1,11,2008
361,10858,3120,1,11,2008
361,10868,694,1,12,2008
361,10868,817,1,12,2008
361,10868,1704,1,12,2008
361,10868,3114,1,1,2009
361,10868,3115,1,12,2008
361,10868,3117,1,12,2008
361,10868,3118,1,12,2008
361,10871,230,1,12,2008
361,10871,237,1,12,2008
361,10871,519,1,12,2008
361,10871,699,1,12,2008
361,10871,817,1,12,2008
361,10871,3115,1,12,2008
361,11807,340,1,10,2008
361,12103,48,1,1,2009
361,12103,102,1,12,2008
361,12103,682,1,1,2009
361,12103,819,1,2,2009
361,12103,1080,1,1,2009
361,12103,3109,1,2,2009
361,12103,3110,1,2,2009
361,12103,3111,1,2,2009
361,12103,3112,1,1,2009
361,12103,3113,1,1,2009
361,12103,3116,1,1,2009
361,12103,3117,1,1,2009
361,12103,3121,1,1,2009
361,12260,305,1,6,2010
361,12260,3106,1,6,2010
361,12604,102,1,12,2008
361,12604,3121,1,12,2008
361,13088,340,1,9,2008
361,13127,618,1,3,2009
361,13127,817,1,1,2009
361,13127,1704,1,1,2009
361,13127,3108,1,1,2009
361,13127,3111,1,3,2009
361,13910,17,1,2,2009
361,13910,340,1,10,2008
361,13912,215,1,7,2009
361,13912,305,1,7,2009
361,13912,618,1,12,2008
361,13912,819,1,7,2009
361,13912,1080,1,11,2009
361,13912,1704,1,12,2008
361,13912,3106,1,7,2009
361,13912,3108,1,7,2009
361,13912,3113,1,12,2008
361,13912,3116,1,12,2008
361,13912,3117,1,12,2008
361,13912,3121,1,12,2008
361,13974,230,1,12,2008
361,13974,519,1,12,2008
361,14747,129,1,9,2009
361,14747,133,1,9,2009
361,14747,166,1,9,2009
361,14747,209,1,9,2009
361,14747,618,1,9,2009
361,14747,694,1,9,2009
361,14747,3107,1,9,2009
361,14747,3111,1,9,2009
361,14747,3112,1,9,2009
361,14747,3113,1,9,2009
361,14747,3115,1,9,2009
361,14747,3118,1,9,2009
361,14747,3119,1,9,2009
361,15053,17,1,2,2009
361,15053,80,1,2,2009
361,15053,819,1,2,2009
361,15415,345,1,1,2009
361,15415,618,1,1,2009
361,15415,1704,1,1,2009
361,15415,3111,1,1,2009
361,15415,3114,1,1,2009
361,15553,17,1,8,2009
361,15553,23,1,8,2009
361,15553,305,1,8,2009
361,15553,3106,1,8,2009
361,15576,133,1,4,2010
361,15576,305,1,4,2010
361,15576,3106,1,4,2010
361,15576,3114,1,4,2010
361,15595,101,1,2,2009
361,15595,1080,1,2,2009
361,15595,3109,1,2,2009
361,15595,3110,1,2,2009
361,15595,3111,1,2,2009
361,15595,3112,1,2,2009
361,15595,3113,1,2,2009
361,15650,38,1,12,2008
361,15650,48,1,12,2008
361,15650,682,1,12,2008
361,15650,694,1,12,2008
361,15654,101,1,3,2009
361,15654,102,1,2,2009
361,15654,237,1,2,2009
361,15654,303,1,2,2009
361,15654,305,1,3,2009
361,15955,38,1,1,2009
361,15955,102,1,1,2009
361,16875,340,1,10,2008
361,17015,340,1,10,2008
361,17255,340,1,10,2008
361,17394,340,1,12,2008
361,17394,519,1,12,2008
361,17741,694,1,12,2008
361,17741,699,1,12,2008
361,17741,3113,1,12,2008
361,17741,3118,1,11,2008
361,17741,3119,1,11,2008
361,17741,3120,1,11,2008
362,6,60,1,3,2008
362,53,23,1,3,2008
362,57,17,1,5,2008
362,63,78,1,1,2009
362,69,129,1,3,2008
362,84,129,1,3,2008
362,86,78,1,3,2008
362,87,23,1,1,2009
362,155,23,1,3,2008
362,159,307,1,3,2008
362,171,72,1,5,2009
362,181,17,1,3,2008
362,185,24,1,3,2008
362,188,72,1,10,2009
362,190,191,1,3,2008
362,191,24,1,3,2008
362,196,1,1,3,2008
362,204,80,1,3,2008
362,226,1196,1,2,2009
362,228,181,1,3,2008
362,232,169,1,3,2008
362,233,80,1,3,2008
362,236,17,1,3,2008
362,263,129,1,3,2008
362,265,101,1,1,2009
362,269,101,1,3,2008
362,274,101,1,3,2008
362,276,102,1,3,2008
362,286,166,1,3,2008
362,287,23,1,3,2008
362,289,23,1,3,2008
362,290,23,1,3,2008
362,293,166,1,3,2008
362,296,129,1,3,2009
362,298,23,1,1,2009
362,299,166,1,3,2008
362,300,23,1,1,2009
362,300,129,1,1,2009
362,301,72,1,5,2009
362,309,129,1,3,2008
362,310,129,1,5,2009
362,314,129,1,3,2008
362,316,129,1,3,2008
362,318,166,1,3,2008
362,328,102,1,3,2008
362,329,101,1,1,2009
362,331,129,1,3,2008
362,347,23,1,1,2009
362,353,133,1,1,2009
362,358,192,1,3,2008
362,375,176,1,3,2008
362,376,77,1,3,2008
362,384,129,1,5,2009
362,410,181,1,3,2009
362,423,80,1,5,2009
362,451,1167,1,1,2008
362,453,23,1,3,2008
362,454,23,1,3,2009
362,459,23,1,1,2009
362,460,23,1,3,2008
362,461,23,1,3,2008
362,465,23,1,5,2008
362,466,166,1,3,2008
362,470,77,1,3,2008
362,472,166,1,3,2008
362,473,102,1,3,2008
362,484,77,1,5,2009
362,489,101,1,3,2008
362,497,77,1,3,2008
362,498,369,1,3,2008
362,501,378,1,4,2008
362,509,72,1,6,2010
362,514,60,1,3,2008
362,516,88,1,6,2010
362,525,102,1,3,2009
362,533,38,1,3,2008
362,534,181,1,3,2008
362,538,168,1,1,2009
362,576,84,1,3,2008
362,581,822,1,1,2008
362,603,101,1,5,2009
362,612,169,1,3,2008
362,678,23,1,1,2009
362,699,307,1,3,2008
362,704,1167,1,2,2009
362,710,191,1,3,2008
362,716,192,1,2,2009
362,724,88,1,8,2010
362,772,17,1,3,2008
362,781,23,1,3,2009
362,789,38,1,3,2008
362,793,129,1,5,2009
362,825,369,1,3,2008
362,863,191,1,3,2008
362,889,38,1,5,2009
362,894,129,1,3,2008
362,895,129,1,3,2008
362,898,129,1,5,2009
362,899,38,1,3,2008
362,904,23,1,3,2008
362,905,183,1,2,2009
362,908,166,1,3,2008
362,931,608,1,4,2009
362,946,72,1,6,2010
362,948,378,1,8,2010
362,950,6,1,6,2010
362,950,88,1,6,2010
362,954,191,1,3,2008
362,957,23,1,3,2009
362,961,77,1,3,2008
362,962,23,1,3,2008
362,970,307,1,3,2008
362,973,0,1,3,2008
362,977,72,1,5,2009
362,982,84,1,5,2009
362,1076,38,1,5,2009
362,1094,17,1,3,2008
362,1109,88,1,6,2010
362,1109,129,1,3,2008
362,1111,77,1,3,2008
362,1113,77,1,3,2009
362,1125,538,1,5,2009
362,1155,191,1,3,2009
362,1174,181,1,3,2008
362,1195,78,1,3,2008
362,1237,191,1,3,2008
362,1239,191,1,5,2009
362,1244,71,1,3,2008
362,1244,72,1,6,2010
362,1258,6,1,4,2008
362,1314,38,1,3,2009
362,1334,608,1,4,2008
362,1346,72,1,5,2009
362,1389,17,1,5,2009
362,1397,102,1,3,2008
362,1401,181,1,3,2008
362,1407,191,1,3,2008
362,1410,191,1,3,2008
362,1422,618,1,3,2008
362,1439,101,1,5,2009
362,1455,192,1,3,2008
362,1465,78,1,3,2009
362,1500,129,1,3,2008
362,1591,166,1,3,2008
362,1595,38,1,3,2009
362,1596,129,1,3,2008
362,1598,23,1,5,2009
