artistID,tagID,value
722,18,1
722,24,1
722,38,1
722,71,1
722,72,1
722,126,1
722,191,1
722,209,1
722,228,1
722,305,1
722,345,1
722,379,1
722,402,1
722,417,1
722,728,1
722,790,1
722,843,1
722,963,1
722,1025,1
722,2003,1
722,2502,1
722,2677,1
722,2687,1
722,2691,1
722,2698,1
722,2701,1
722,2702,1
722,2717,1
722,2718,1
722,2719,1
722,2720,1
722,2721,1
722,2723,1
722,3531,1
722,3601,1
722,3619,1
722,4221,1
722,4832,1
722,5546,1
722,6067,1
722,6069,1
722,6071,1
722,6713,1
722,6719,1
722,6721,1
722,8402,1
722,9071,1
722,11313,1
722,11314,1
722,11315,1
722,11316,1
723,24,1
723,72,1
723,425,1
723,816,1
723,6677,1
724,0,1
724,17,1
724,25,1
724,32,1
724,55,1
724,71,1
724,72,1
724,77,1
724,78,1
724,88,1
724,178,1
724,180,1
724,183,1
724,190,1
724,212,1
724,228,1
724,233,1
724,237,1
724,284,1
724,305,1
724,363,1
724,379,1
724,407,1
724,538,1
724,786,1
724,790,1
724,791,1
724,792,1
724,793,1
724,794,1
724,796,1
724,799,1
724,804,1
724,821,1
724,829,1
724,1090,1
724,1762,1
724,2703,1
724,2774,1
724,2909,1
724,3636,1
724,6401,1
724,7094,1
724,7096,1
724,7711,1
724,7720,1
724,11611,1
724,11941,1
725,12,1
725,13,1
725,22,1
725,26,1
725,39,1
725,45,1
725,538,1
725,818,1
725,846,1
725,971,1
725,1500,1
725,3756,1
725,4401,1
726,24,1
726,72,1
726,77,1
726,78,1
726,108,1
726,120,1
726,126,1
726,133,1
726,183,1
726,184,1
726,191,1
726,194,1
726,212,1
726,228,1
726,230,1
726,233,1
726,310,1
726,345,1
726,402,1
726,438,1
726,496,1
726,728,1
726,822,1
726,823,1
726,832,1
726,836,1
726,843,1
726,1033,1
726,1090,1
726,1091,1
726,1093,1
726,1214,1
726,1338,1
726,1723,1
726,2075,1
726,2295,1
726,2588,1
726,2677,1
726,4151,1
726,4152,1
726,4154,1
726,4170,1
726,4733,1
726,5367,1
726,6547,1
726,7158,1
726,7570,1
726,8095,1
726,8096,1
726,8097,1
726,9309,1
726,10254,1
726,10444,1
726,11548,1
726,11549,1
726,11838,1
728,23,1
728,24,1
728,72,1
728,121,1
728,183,1
728,184,1
728,191,1
728,192,1
728,212,1
728,225,1
728,230,1
728,233,1
728,237,1
728,246,1
728,357,1
728,504,1
728,519,1
728,520,1
728,550,1
728,728,1
728,773,1
728,790,1
728,817,1
728,1069,1
728,1092,1
728,1196,1
728,1340,1
728,1341,1
728,1373,1
728,1931,1
728,2474,1
728,2931,1
728,3305,1
728,3471,1
728,4146,1
728,6717,1
728,6725,1
728,6729,1
728,6731,1
728,8747,1
728,8872,1
728,9548,1
728,9615,1
728,11163,1
728,11174,1
728,11175,1
728,11183,1
728,11185,1
728,11187,1
728,11549,1
729,17,1
729,87,1
729,89,1
729,557,1
729,561,1
729,581,1
729,4822,1
729,4823,1
729,9278,1
730,0,1
730,24,1
730,71,1
730,72,1
730,79,1
730,107,1
730,126,1
730,191,1
730,209,1
730,215,1
730,305,1
730,345,1
730,379,1
730,704,1
730,728,1
730,764,1
730,836,1
730,1023,1
730,1025,1
730,1028,1
730,1069,1
730,1340,1
730,1505,1
730,1671,1
730,1681,1
730,1692,1
730,2099,1
730,2100,1
730,2557,1
730,2705,1
730,2881,1
730,3967,1
730,4590,1
730,4974,1
730,5530,1
730,5712,1
730,6252,1
730,10475,1
730,11549,1
731,23,1
731,24,1
731,72,1
731,74,1
731,78,1
731,95,1
731,107,1
731,120,1
731,133,1
731,177,1
731,184,1
731,191,1
731,194,1
731,205,1
731,208,1
731,212,1
731,228,1
731,230,1
731,291,1
731,305,1
731,363,1
731,382,1
731,493,1
731,501,1
731,504,1
731,519,1
731,520,1
731,655,1
731,688,1
731,723,1
731,728,1
731,791,1
731,792,1
731,817,1
731,818,1
731,829,1
731,832,1
731,1069,1
731,1222,1
731,1341,1
731,1478,1
731,1722,1
731,1843,1
731,2126,1
731,2417,1
731,3696,1
731,3790,1
731,3797,1
731,4179,1
731,6797,1
731,8099,1
731,9589,1
731,10444,1
732,13,1
732,24,1
732,68,1
732,71,1
732,72,1
732,97,1
732,133,1
732,183,1
732,184,1
732,191,1
732,208,1
732,215,1
732,228,1
732,230,1
732,291,1
732,345,1
732,521,1
732,538,1
732,688,1
732,728,1
732,773,1
732,792,1
732,822,1
732,823,1
732,832,1
732,1016,1
732,1021,1
732,1024,1
732,1037,1
732,1063,1
732,1093,1
732,1433,1
732,2908,1
732,2931,1
732,3654,1
732,6524,1
732,7465,1
732,8093,1
732,8094,1
732,8099,1
732,8102,1
732,8110,1
733,23,1
733,24,1
733,71,1
733,72,1
733,74,1
733,78,1
733,87,1
733,104,1
733,107,1
733,120,1
733,191,1
733,194,1
733,205,1
733,208,1
733,212,1
733,230,1
733,233,1
733,246,1
733,305,1
733,345,1
733,438,1
733,501,1
733,504,1
733,505,1
733,520,1
733,618,1
733,688,1
733,704,1
733,717,1
733,728,1
733,773,1
733,774,1
733,822,1
733,836,1
733,843,1
733,1028,1
733,1032,1
733,1041,1
733,1064,1
733,1069,1
733,1089,1
733,1090,1
733,1214,1
733,1723,1
733,1912,1
733,1931,1
733,2152,1
733,2168,1
733,2474,1
733,2800,1
733,3174,1
733,3425,1
733,3528,1
733,3576,1
733,3577,1
733,3578,1
733,4146,1
733,4151,1
733,5337,1
733,6347,1
733,6451,1
733,6456,1
733,6518,1
733,6528,1
733,6575,1
733,6732,1
733,7429,1
733,7457,1
733,7458,1
733,7461,1
733,7462,1
733,7834,1
733,7835,1
733,7836,1
733,7837,1
733,7838,1
733,7839,1
733,8220,1
733,8315,1
733,9141,1
733,9696,1
733,10014,1
733,10874,1
733,11549,1
733,11940,1
735,75,1
735,190,1
735,380,1
735,538,1
735,1092,1
735,2677,1
735,8099,1
735,11549,1
736,89,1
737,23,1
737,72,1
737,399,1
737,425,1
737,686,1
737,3978,1
737,4006,1
738,13,1
738,32,1
738,58,1
738,384,1
738,2097,1
739,12,1
739,13,1
739,14,1
739,15,1
739,17,1
739,20,1
739,31,1
739,32,1
739,33,1
739,43,1
739,46,1
739,66,1
739,86,1
739,87,1
739,186,1
739,190,1
739,194,1
739,212,1
739,308,1
739,345,1
739,384,1
739,389,1
739,563,1
739,817,1
739,1808,1
739,2295,1
739,3030,1
739,3047,1
739,3937,1
739,4522,1
739,6018,1
739,6945,1
739,7465,1
739,7922,1
739,8260,1
739,8264,1
739,8285,1
739,8784,1
739,9575,1
739,10855,1
739,11776,1
739,11777,1
739,11778,1
740,13,1
741,4,1
741,13,1
741,17,1
741,20,1
741,32,1
741,186,1
741,337,1
741,384,1
741,500,1
741,706,1
741,928,1
741,3282,1
741,8926,1
741,8935,1
741,10755,1
742,12,1
742,13,1
742,14,1
742,17,1
742,104,1
742,186,1
742,209,1
742,707,1
742,819,1
742,1145,1
742,1478,1
742,2842,1
743,12,1
743,13,1
743,14,1
743,17,1
743,19,1
743,20,1
743,32,1
743,33,1
743,38,1
743,45,1
743,46,1
743,80,1
743,82,1
743,86,1
743,120,1
743,186,1
743,190,1
743,194,1
743,237,1
743,295,1
743,308,1
743,345,1
743,384,1
743,418,1
743,817,1
743,819,1
743,829,1
743,928,1
743,1339,1
743,1478,1
743,1504,1
743,1650,1
743,1819,1
743,2295,1
743,2677,1
743,3030,1
743,3047,1
743,4823,1
743,5288,1
743,6018,1
743,6948,1
743,8260,1
743,9310,1
743,9588,1
743,9773,1
744,13,1
744,46,1
744,706,1
745,82,1
745,84,1
745,133,1
745,166,1
745,191,1
745,212,1
745,215,1
745,246,1
745,305,1
745,501,1
745,618,1
745,688,1
745,728,1
745,822,1
745,823,1
745,832,1
745,1067,1
745,1091,1
745,1225,1
745,1519,1
745,1520,1
745,1521,1
745,1522,1
745,1523,1
745,1843,1
745,6944,1
746,0,1
746,5,1
746,13,1
746,32,1
746,58,1
746,60,1
746,75,1
746,81,1
746,86,1
746,379,1
746,384,1
746,435,1
746,842,1
746,1184,1
746,1308,1
746,6218,1
747,58,1
747,66,1
747,334,1
747,336,1
747,536,1
747,544,1
748,12,1
748,13,1
748,14,1
748,17,1
748,46,1
748,10855,1
748,10859,1
749,1,1
749,138,1
749,176,1
749,179,1
749,180,1
749,193,1
749,305,1
749,534,1
749,731,1
749,1206,1
749,3702,1
749,5849,1
749,11152,1
750,17,1
750,32,1
750,46,1
750,80,1
750,86,1
750,120,1
750,186,1
750,190,1
750,194,1
750,743,1
750,814,1
750,1010,1
750,1184,1
750,1508,1
750,1777,1
750,3645,1
750,3646,1
750,9582,1
750,9588,1
750,9634,1
751,13,1
751,14,1
751,17,1
751,32,1
751,46,1
751,186,1
751,3031,1
751,4221,1
751,4522,1
751,5562,1
751,10857,1
751,10859,1
752,12,1
752,15,1
752,17,1
752,25,1
752,26,1
752,32,1
752,38,1
752,48,1
752,73,1
752,77,1
752,80,1
752,104,1
752,126,1
752,129,1
752,186,1
752,198,1
752,209,1
752,228,1
752,233,1
752,284,1
752,308,1
752,389,1
752,492,1
752,500,1
752,604,1
752,706,1
752,712,1
752,723,1
752,774,1
752,848,1
752,1194,1
752,1255,1
752,1410,1
752,1504,1
752,1722,1
752,1777,1
752,1872,1
752,2157,1
752,2465,1
752,5120,1
752,6090,1
752,6224,1
752,7612,1
752,7627,1
752,8930,1
752,8935,1
752,8938,1
752,8970,1
752,9099,1
752,9239,1
752,9303,1
752,10550,1
752,10876,1
752,11303,1
753,77,1
753,78,1
753,80,1
753,126,1
753,338,1
753,731,1
753,1804,1
753,2036,1
753,3451,1
753,3526,1
753,5985,1
753,7003,1
753,7014,1
753,7016,1
754,78,1
754,126,1
754,193,1
754,197,1
754,369,1
754,1804,1
754,2036,1
755,13,1
755,15,1
755,17,1
755,32,1
755,73,1
755,337,1
755,500,1
756,17,1
756,20,1
756,38,1
756,68,1
756,78,1
756,101,1
756,186,1
756,298,1
756,619,1
756,863,1
756,1254,1
756,1259,1
756,2433,1
756,6539,1
758,13,1
758,14,1
758,20,1
758,46,1
758,73,1
758,86,1
758,190,1
758,389,1
758,418,1
758,519,1
758,814,1
758,819,1
758,2561,1
758,3757,1
758,3771,1
758,5569,1
758,5745,1
758,6052,1
758,6517,1
758,7990,1
758,8936,1
758,8938,1
758,8942,1
759,184,1
759,215,1
759,291,1
759,1464,1
759,2078,1
761,17,1
761,190,1
761,1129,1
761,1956,1
761,6673,1
761,8928,1
761,10275,1
761,11387,1
762,13,1
762,17,1
762,32,1
762,43,1
762,46,1
762,60,1
762,66,1
762,440,1
763,0,1
763,17,1
763,32,1
763,77,1
763,78,1
763,89,1
763,126,1
763,175,1
763,177,1
763,179,1
763,185,1
763,186,1
763,193,1
763,194,1
763,228,1
763,284,1
763,619,1
763,706,1
763,786,1
763,1072,1
763,2433,1
763,2643,1
764,0,1
764,13,1
764,32,1
764,75,1
764,81,1
764,86,1
764,209,1
764,435,1
764,474,1
764,814,1
764,1308,1
764,2612,1
764,5745,1
764,5857,1
764,6264,1
764,7340,1
764,7341,1
765,0,1
765,17,1
765,32,1
765,66,1
765,126,1
765,179,1
765,193,1
765,369,1
765,1194,1
765,2643,1
767,12,1
767,13,1
767,43,1
767,46,1
767,186,1
767,501,1
767,4522,1
767,6018,1
769,13,1
769,25,1
769,32,1
769,86,1
769,87,1
769,190,1
769,212,1
769,228,1
769,284,1
769,501,1
769,706,1
769,814,1
769,2835,1
770,13,1
770,17,1
770,126,1
772,17,1
772,20,1
772,38,1
772,89,1
772,126,1
772,129,1
772,183,1
772,186,1
772,190,1
772,199,1
772,308,1
772,345,1
772,563,1
772,1259,1
772,1416,1
772,1650,1
772,1800,1
772,2234,1
772,2663,1
772,2755,1
773,13,1
773,17,1
773,32,1
773,46,1
773,186,1
774,0,1
774,32,1
774,126,1
774,175,1
774,177,1
774,180,1
774,193,1
774,205,1
774,284,1
774,340,1
774,369,1
774,371,1
774,706,1
774,863,1
774,1496,1
774,4713,1
774,8873,1
774,9111,1
774,9112,1
774,9177,1
774,9315,1
774,11744,1
775,13,1
775,17,1
775,43,1
775,46,1
775,186,1
775,5074,1
776,1072,1
777,12,1
777,13,1
777,14,1
777,17,1
777,32,1
777,33,1
777,87,1
777,186,1
777,308,1
777,380,1
777,567,1
777,1145,1
777,2842,1
777,3579,1
777,3580,1
777,3581,1
778,17,1
778,46,1
778,186,1
779,46,1
779,186,1
779,8260,1
779,9945,1
780,0,1
780,1,1
780,4,1
780,5,1
780,60,1
780,90,1
780,379,1
780,1090,1
780,3277,1
780,6486,1
780,6500,1
781,23,1
781,38,1
781,48,1
781,72,1
781,80,1
781,126,1
781,129,1
781,183,1
781,202,1
781,291,1
781,339,1
781,340,1
781,341,1
781,342,1
781,343,1
781,345,1
781,346,1
781,347,1
781,348,1
781,355,1
781,365,1
781,366,1
781,393,1
781,635,1
781,807,1
781,832,1
781,1641,1
781,1872,1
781,7899,1
781,7901,1
781,7904,1
781,7905,1
781,8980,1
781,9592,1
781,10359,1
781,11887,1
782,23,1
782,38,1
782,126,1
782,129,1
782,307,1
782,318,1
782,339,1
782,345,1
782,349,1
782,357,1
782,361,1
782,824,1
782,3019,1
782,4599,1
782,4601,1
782,7907,1
782,11376,1
783,23,1
783,38,1
783,48,1
783,72,1
783,129,1
783,192,1
783,198,1
783,202,1
783,229,1
783,307,1
783,318,1
783,339,1
783,340,1
783,341,1
783,342,1
783,343,1
783,344,1
783,346,1
783,348,1
783,349,1
783,361,1
783,366,1
783,1073,1
783,1433,1
783,1872,1
783,11376,1
783,11862,1
783,11863,1
784,12,1
784,17,1
784,23,1
784,24,1
784,38,1
784,48,1
784,78,1
784,89,1
784,97,1
784,120,1
784,129,1
784,186,1
784,202,1
784,207,1
784,209,1
784,229,1
784,233,1
784,237,1
784,284,1
784,307,1
784,308,1
784,339,1
784,340,1
784,343,1
784,345,1
784,347,1
784,350,1
784,353,1
784,356,1
784,357,1
784,364,1
784,440,1
784,764,1
784,807,1
784,1443,1
784,1705,1
784,2530,1
784,4302,1
784,4394,1
784,7675,1
784,11311,1
785,23,1
785,38,1
785,48,1
785,72,1
785,108,1
785,126,1
785,129,1
785,205,1
785,212,1
785,233,1
785,237,1
785,307,1
785,318,1
785,342,1
785,349,1
785,350,1
785,361,1
785,501,1
785,1073,1
785,1282,1
785,1524,1
785,1697,1
785,2621,1
785,3017,1
785,3018,1
785,6779,1
785,6783,1
785,11376,1
785,11431,1
786,23,1
786,38,1
786,129,1
786,164,1
786,199,1
786,344,1
786,366,1
786,367,1
786,594,1
786,707,1
787,12,1
787,17,1
787,23,1
787,38,1
787,48,1
787,72,1
787,123,1
787,126,1
787,127,1
787,129,1
787,164,1
787,166,1
787,198,1
787,199,1
787,230,1
787,237,1
787,284,1
787,307,1
787,318,1
787,339,1
787,345,1
787,349,1
787,361,1
787,403,1
787,501,1
787,517,1
787,641,1
787,727,1
787,948,1
787,1073,1
787,1433,1
787,1524,1
787,2519,1
787,2651,1
787,4301,1
787,6686,1
787,6687,1
787,6688,1
787,6689,1
787,6690,1
787,7675,1
787,11376,1
787,11862,1
787,11863,1
787,11864,1
787,11866,1
787,11867,1
788,23,1
788,48,1
788,108,1
788,129,1
788,183,1
788,215,1
788,233,1
788,398,1
788,626,1
788,635,1
788,723,1
788,763,1
788,778,1
788,1084,1
788,4674,1
788,7174,1
788,7901,1
789,17,1
789,23,1
789,38,1
789,129,1
789,201,1
789,340,1
789,341,1
789,342,1
789,343,1
789,344,1
789,345,1
789,348,1
789,360,1
789,367,1
789,398,1
789,594,1
789,8796,1
790,23,1
790,38,1
790,129,1
790,198,1
790,307,1
790,349,1
790,361,1
790,1697,1
790,11376,1
790,11862,1
791,23,1
791,129,1
791,202,1
791,207,1
791,307,1
791,339,1
791,348,1
791,363,1
792,17,1
792,23,1
792,38,1
792,129,1
792,201,1
792,205,1
792,342,1
792,347,1
792,398,1
792,432,1
792,1139,1
792,1340,1
792,1622,1
792,4176,1
792,4503,1
792,5116,1
792,7174,1
792,9537,1
792,10714,1
792,11586,1
792,11594,1
793,23,1
793,38,1
793,48,1
793,72,1
793,126,1
793,129,1
793,133,1
793,186,1
793,192,1
793,194,1
793,230,1
793,237,1
793,307,1
793,339,1
793,340,1
793,341,1
793,342,1
793,344,1
793,345,1
793,346,1
793,347,1
793,350,1
793,351,1
793,476,1
793,504,1
793,843,1
793,4302,1
793,4726,1
793,11581,1
795,17,1
795,23,1
795,38,1
795,48,1
795,72,1
795,80,1
795,126,1
795,129,1
795,164,1
795,183,1
795,186,1
795,194,1
795,199,1
795,202,1
795,233,1
795,308,1
795,339,1
795,340,1
795,341,1
795,342,1
795,344,1
795,346,1
795,347,1
795,348,1
795,349,1
795,351,1
795,354,1
795,356,1
795,360,1
795,365,1
795,366,1
795,843,1
795,7600,1
795,10008,1
796,23,1
796,80,1
796,89,1
796,126,1
796,194,1
796,284,1
796,340,1
796,342,1
796,345,1
796,350,1
796,352,1
796,354,1
796,355,1
796,357,1
796,363,1
796,364,1
796,435,1
796,8737,1
797,17,1
797,23,1
797,38,1
797,48,1
797,72,1
797,78,1
797,89,1
797,104,1
797,127,1
797,129,1
797,199,1
797,205,1
797,207,1
797,209,1
797,212,1
797,227,1
797,230,1
797,231,1
797,233,1
797,237,1
797,298,1
797,303,1
797,307,1
797,342,1
797,349,1
797,357,1
797,474,1
797,502,1
797,504,1
797,505,1
797,563,1
797,618,1
797,625,1
797,626,1
797,627,1
797,628,1
797,629,1
797,630,1
797,632,1
797,633,1
797,634,1
797,635,1
797,636,1
797,637,1
797,638,1
797,639,1
797,640,1
797,641,1
797,642,1
797,643,1
797,644,1
797,645,1
797,647,1
797,650,1
797,652,1
797,653,1
797,654,1
797,723,1
797,816,1
797,837,1
797,1294,1
797,2347,1
797,2348,1
797,2349,1
797,2350,1
797,4262,1
797,4263,1
797,11373,1
797,11430,1
798,23,1
798,38,1
798,123,1
798,126,1
798,345,1
798,843,1
798,1705,1
798,1931,1
798,1940,1
798,11375,1
799,0,1
799,369,1
799,378,1
800,0,1
800,126,1
800,193,1
800,205,1
800,353,1
800,369,1
800,371,1
800,740,1
800,1982,1
800,2383,1
800,8855,1
801,0,1
801,4,1
801,369,1
801,378,1
801,379,1
801,594,1
801,735,1
801,736,1
801,5367,1
801,6980,1
801,8318,1
801,9614,1
802,0,1
802,4,1
802,6,1
802,29,1
802,81,1
803,71,1
803,72,1
803,77,1
803,78,1
803,83,1
803,126,1
803,180,1
803,181,1
803,184,1
803,193,1
803,209,1
803,215,1
803,363,1
803,755,1
803,1208,1
803,1340,1
803,1509,1
803,2177,1
803,4463,1
803,5593,1
803,6936,1
803,8467,1
803,10296,1
803,10297,1
804,0,1
804,4,1
804,369,1
804,371,1
804,378,1
804,1762,1
804,2958,1
804,6486,1
805,0,1
805,1,1
805,72,1
805,90,1
805,193,1
805,369,1
805,378,1
805,8854,1
806,0,1
806,4,1
806,175,1
806,177,1
806,193,1
806,369,1
806,377,1
806,378,1
806,594,1
806,732,1
806,843,1
806,4877,1
806,5367,1
806,6498,1
806,7013,1
806,9086,1
807,0,1
807,1,1
807,4,1
807,17,1
807,25,1
807,126,1
807,378,1
807,594,1
807,732,1
807,735,1
807,736,1
807,2013,1
807,4548,1
807,5367,1
807,9614,1
808,0,1
808,4,1
808,17,1
808,177,1
808,193,1
808,369,1
808,378,1
808,379,1
808,740,1
808,1238,1
808,1982,1
808,7992,1
808,8087,1
808,8873,1
809,0,1
809,4,1
809,29,1
809,78,1
809,126,1
809,193,1
809,369,1
809,378,1
809,731,1
809,843,1
810,0,1
810,1,1
810,4,1
810,71,1
810,72,1
810,90,1
810,193,1
810,305,1
810,369,1
810,378,1
810,379,1
810,1762,1
810,1982,1
810,8463,1
810,9439,1
810,10225,1
811,78,1
811,168,1
811,177,1
811,179,1
811,184,1
811,185,1
811,190,1
811,193,1
811,205,1
811,215,1
811,228,1
811,305,1
811,369,1
811,786,1
811,1238,1
811,1509,1
811,1847,1
811,2016,1
811,3960,1
811,4204,1
811,5797,1
811,6181,1
811,6691,1
811,6811,1
812,1982,1
813,0,1
813,175,1
813,176,1
813,177,1
813,179,1
813,185,1
813,193,1
813,369,1
813,3023,1
814,71,1
814,77,1
814,1194,1
815,0,1
815,3,1
815,4,1
815,75,1
815,81,1
815,90,1
815,369,1
815,378,1
815,379,1
815,594,1
815,735,1
815,736,1
815,1265,1
815,1359,1
815,1850,1
815,9614,1
816,0,1
816,4,1
816,378,1
816,594,1
816,1359,1
816,1866,1
816,3527,1
817,4,1
817,3157,1
818,0,1
818,126,1
818,193,1
818,228,1
818,369,1
818,371,1
818,1238,1
819,0,1
819,4,1
819,88,1
819,378,1
819,608,1
819,821,1
819,1358,1
819,1359,1
819,1866,1
819,3628,1
819,5367,1
820,0,1
820,4,1
820,369,1
820,371,1
820,734,1
820,735,1
820,738,1
820,2382,1
821,0,1
821,4,1
821,369,1
821,371,1
821,378,1
821,612,1
821,736,1
822,193,1
823,193,1
823,369,1
823,371,1
823,999,1
824,179,1
824,193,1
824,369,1
824,1238,1
824,1509,1
825,0,1
825,1,1
825,71,1
825,72,1
825,175,1
825,176,1
825,177,1
825,179,1
825,183,1
825,185,1
825,193,1
825,369,1
825,654,1
825,755,1
825,1509,1
825,1974,1
825,2410,1
825,2426,1
825,3531,1
825,8087,1
825,8088,1
825,8969,1
825,9469,1
826,193,1
826,369,1
826,371,1
826,2172,1
826,2178,1
827,193,1
827,353,1
827,369,1
827,371,1
828,371,1
828,2173,1
828,10215,1
829,0,1
829,90,1
829,193,1
829,229,1
829,369,1
829,612,1
829,1090,1
829,1501,1
830,0,1
830,4,1
830,75,1
830,284,1
830,378,1
830,594,1
830,723,1
830,9711,1
832,0,1
832,126,1
832,378,1
832,787,1
832,1358,1
832,1359,1
832,1503,1
832,3527,1
832,5359,1
834,4,1
834,126,1
834,190,1
834,193,1
834,369,1
834,371,1
834,734,1
835,72,1
835,126,1
835,180,1
835,181,1
835,1509,1
835,9476,1
836,0,1
836,4,1
836,24,1
836,90,1
836,215,1
836,328,1
836,363,1
836,379,1
836,520,1
836,608,1
836,610,1
836,785,1
836,786,1
836,1501,1
836,1762,1
836,2100,1
836,2370,1
836,2449,1
836,2502,1
836,2851,1
836,3601,1
836,3777,1
836,3778,1
836,3781,1
836,4209,1
836,4210,1
836,4224,1
836,4832,1
836,5735,1
836,5985,1
836,6487,1
836,11403,1
836,11404,1
837,4,1
837,193,1
837,369,1
837,371,1
837,734,1
837,2097,1
838,0,1
838,24,1
838,71,1
838,72,1
838,90,1
838,193,1
838,345,1
838,369,1
838,379,1
838,402,1
838,608,1
838,612,1
838,841,1
838,1018,1
838,1272,1
838,2449,1
838,2677,1
838,2723,1
838,3073,1
838,6486,1
838,6487,1
838,6494,1
838,6649,1
838,7319,1
838,7613,1
838,7712,1
838,7715,1
838,11155,1
838,11508,1
839,4,1
839,90,1
839,378,1
840,0,1
840,32,1
840,75,1
840,193,1
840,369,1
840,999,1
840,1803,1
840,6991,1
840,6992,1
841,0,1
841,4,1
841,72,1
841,90,1
841,126,1
841,176,1
841,190,1
841,193,1
841,369,1
841,379,1
841,612,1
841,832,1
841,1501,1
841,1762,1
844,193,1
844,353,1
844,369,1
844,1982,1
845,0,1
845,177,1
845,185,1
845,193,1
845,233,1
845,369,1
845,740,1
845,1238,1
845,1982,1
845,7438,1
845,7440,1
846,24,1
846,55,1
846,72,1
846,77,1
846,78,1
846,80,1
846,83,1
846,120,1
846,126,1
846,194,1
846,233,1
846,284,1
846,345,1
846,382,1
846,501,1
846,520,1
846,706,1
846,843,1
846,951,1
846,956,1
846,1872,1
846,1997,1
846,2755,1
846,5187,1
846,5530,1
846,5934,1
846,6068,1
846,7200,1
846,7528,1
846,7797,1
846,8113,1
846,10014,1
846,10827,1
847,15,1
847,23,1
847,24,1
847,72,1
847,78,1
847,180,1
847,181,1
847,194,1
847,274,1
847,702,1
847,728,1
847,1025,1
847,1041,1
847,1911,1
847,2159,1
847,8093,1
847,8095,1
847,9572,1
847,9576,1
848,0,1
848,71,1
848,72,1
848,77,1
848,78,1
848,345,1
848,1530,1
848,2713,1
848,4835,1
848,6884,1
848,6889,1
849,0,1
849,1,1
849,55,1
849,71,1
849,72,1
849,77,1
849,78,1
849,107,1
849,126,1
849,133,1
849,169,1
849,183,1
849,184,1
849,209,1
849,215,1
849,305,1
849,345,1
849,363,1
849,379,1
849,730,1
849,832,1
849,1214,1
849,1325,1
849,1410,1
849,1872,1
849,1916,1
849,2100,1
849,2334,1
849,2677,1
849,2690,1
849,3810,1
849,3811,1
849,3818,1
849,4835,1
849,5059,1
849,6534,1
849,7431,1
849,7450,1
849,7711,1
849,7713,1
849,8325,1
849,8342,1
849,10014,1
849,10075,1
849,10077,1
849,11939,1
850,0,1
850,72,1
850,77,1
850,78,1
850,126,1
850,169,1
850,228,1
850,345,1
850,474,1
850,1032,1
850,1214,1
850,1853,1
850,4835,1
851,0,1
851,1,1
851,32,1
851,45,1
851,71,1
851,72,1
851,77,1
851,78,1
851,169,1
851,183,1
851,208,1
851,215,1
851,248,1
851,345,1
851,379,1
851,730,1
851,1325,1
851,2677,1
851,3453,1
851,5040,1
851,7450,1
851,10075,1
851,10079,1
852,23,1
852,24,1
852,68,1
852,71,1
852,72,1
852,78,1
852,107,1
852,120,1
852,180,1
852,181,1
852,190,1
852,191,1
852,194,1
852,233,1
852,264,1
852,274,1
852,291,1
852,305,1
852,357,1
852,363,1
852,504,1
852,520,1
852,723,1
852,728,1
852,822,1
852,843,1
852,1064,1
852,1090,1
852,1433,1
852,1723,1
852,1819,1
852,2078,1
852,2159,1
852,2417,1
852,2677,1
852,3601,1
852,4173,1
852,4378,1
852,4817,1
852,4960,1
852,6488,1
852,6517,1
852,6518,1
852,6519,1
852,7623,1
852,9309,1
852,9424,1
852,9603,1
852,9823,1
852,10040,1
852,10044,1
852,10055,1
852,10827,1
853,15,1
853,24,1
853,25,1
853,32,1
853,72,1
853,77,1
853,78,1
853,80,1
853,83,1
853,120,1
853,126,1
853,129,1
853,133,1
853,169,1
853,184,1
853,194,1
853,209,1
853,212,1
853,229,1
853,274,1
853,284,1
853,295,1
853,339,1
853,345,1
853,357,1
853,380,1
853,382,1
853,493,1
853,519,1
853,655,1
853,792,1
853,842,1
853,843,1
853,928,1
853,1872,1
853,2075,1
853,2102,1
853,3517,1
853,3756,1
853,4334,1
853,5200,1
853,5932,1
853,5933,1
853,6351,1
853,6353,1
853,7103,1
853,8301,1
853,8524,1
853,8970,1
853,9989,1
853,10714,1
853,11709,1
854,24,1
854,72,1
854,77,1
854,78,1
854,80,1
854,83,1
854,126,1
854,169,1
854,180,1
854,228,1
854,248,1
854,274,1
854,345,1
854,347,1
854,474,1
854,773,1
854,1090,1
854,1098,1
854,2151,1
854,3937,1
854,4028,1
854,4099,1
854,4182,1
854,4183,1
854,4520,1
854,4817,1
854,4834,1
854,6528,1
854,6671,1
854,7711,1
854,8115,1
854,11236,1
854,11237,1
854,11939,1
855,71,1
855,72,1
855,77,1
855,78,1
855,169,1
855,215,1
855,225,1
855,345,1
855,390,1
855,474,1
855,843,1
855,1344,1
855,1973,1
855,2677,1
855,7430,1
855,7711,1
855,10075,1
855,11237,1
855,11549,1
855,11939,1
856,13,1
856,15,1
856,17,1
856,24,1
856,60,1
856,72,1
856,73,1
856,77,1
856,87,1
856,180,1
856,186,1
856,188,1
856,194,1
856,209,1
856,274,1
856,305,1
856,345,1
856,380,1
856,1820,1
856,2837,1
856,3601,1
856,4835,1
856,5187,1
857,12,1
857,17,1
857,21,1
857,32,1
857,38,1
857,61,1
857,68,1
857,72,1
857,77,1
857,78,1
857,80,1
857,83,1
857,87,1
857,93,1
